dE_max_estimated,used_real_mask,valid_pixel_fraction,observed_baseline_rgb,n_baseline_pixels,correction_scale,correction_suspicious,used_background_model,n_valid_windows,n_blocks_dropped_as_implausible,max_dE_raw,part_id,image_filepath,well_size,truck_number,dE_max_measured,label
1.6275990971603351,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,True,11710,0,4.1178592871392015,729,training_set\images\image_00729.jpg,7038,118.0,1.083288153573039,PASS
3.1936151114047227,True,0.382813102816358,"(np.float64(187.0), np.float64(160.0), np.float64(120.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.225), np.float64(1.5575))",False,True,7969,0,7.043259158334384,183,training_set\images\image_00183.jpg,7024,111.0,5.706529294931187,FAIL
11.496435133633454,True,0.4214867862654321,"(np.float64(143.0), np.float64(145.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,True,8755,0,21.076804188825015,1151,training_set\images\image_01151.jpg,6024,130.0,2.1260810944662527,PASS
2.312421087048918,True,0.5642314091435185,"(np.float64(146.0), np.float64(146.0), np.float64(147.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3424657534246576), np.float64(1.2714285714285716))",False,True,11710,0,8.1341793183446,724,training_set\images\image_00724.jpg,7038,118.0,2.2842591387534767,PASS
7.671647411162715,True,0.382813102816358,"(np.float64(148.0), np.float64(151.0), np.float64(155.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.2980132450331126), np.float64(1.2058064516129032))",False,True,7969,0,13.692689157463924,838,training_set\images\image_00838.jpg,7024,121.0,3.344045849861563,PASS
13.82198892326831,True,0.4214867862654321,"(np.float64(153.0), np.float64(155.0), np.float64(162.0))",12800,"(np.float64(1.3437908496732025), np.float64(1.264516129032258), np.float64(1.1537037037037037))",False,True,8755,3,28.96732860528295,738,training_set\images\image_00738.jpg,6024,119.0,2.280777055641292,PASS
11.870432001845145,True,0.4214867862654321,"(np.float64(151.0), np.float64(154.0), np.float64(159.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2727272727272727), np.float64(1.1754716981132076))",False,True,8755,3,27.80005894650594,750,training_set\images\image_00750.jpg,6024,119.0,2.2201794514765325,PASS
2.147341837555718,True,0.5642314091435185,"(np.float64(141.0), np.float64(142.0), np.float64(146.0))",5650,"(np.float64(1.4581560283687942), np.float64(1.380281690140845), np.float64(1.2801369863013699))",False,True,11710,0,7.654709804745612,1015,training_set\images\image_01015.jpg,7038,127.0,2.439828479622176,PASS
3.212205621182481,True,0.4214867862654321,"(np.float64(191.0), np.float64(166.0), np.float64(130.0))",12800,"(np.float64(1.0764397905759162), np.float64(1.180722891566265), np.float64(1.4376923076923078))",False,True,8755,0,20.864422532415393,398,training_set\images\image_00398.jpg,6024,,3.897846628748755,FAIL
2.590910333963029,True,0.5642314091435185,"(np.float64(155.0), np.float64(157.0), np.float64(162.0))",5650,"(np.float64(1.3264516129032258), np.float64(1.2484076433121019), np.float64(1.1537037037037037))",False,True,11710,0,4.473665246600128,865,training_set\images\image_00865.jpg,7038,121.0,3.543303862137464,PASS
2.246553695642127,True,0.5642314091435185,"(np.float64(150.0), np.float64(151.0), np.float64(154.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.2980132450331126), np.float64(1.2136363636363636))",False,True,11710,0,9.396880065158895,1105,training_set\images\image_01105.jpg,7038,129.0,4.75233390960713,PASS
9.881253177881094,True,0.4214867862654321,"(np.float64(151.0), np.float64(152.5), np.float64(154.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2852459016393443), np.float64(1.2136363636363636))",False,True,8755,3,27.959327498780617,787,training_set\images\image_00787.jpg,6024,120.0,3.351254898415239,PASS
7.794948334176413,True,0.6222890142746914,"(np.float64(196.0), np.float64(170.0), np.float64(132.0))",12800,"(np.float64(1.0489795918367346), np.float64(1.1529411764705881), np.float64(1.415909090909091))",False,True,12878,0,23.105920735785205,164,training_set\images\image_00164.jpg,6038,112.0,1.7121379991419932,PASS
4.716970424168003,True,0.382813102816358,"(np.float64(193.0), np.float64(165.0), np.float64(124.0))",12800,"(np.float64(1.0652849740932642), np.float64(1.187878787878788), np.float64(1.507258064516129))",False,True,7969,4,27.569305865520043,138,training_set\images\image_00138.jpg,7024,111.0,5.376157129950402,FAIL
3.8577991894549353,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,True,11710,0,11.685698245470192,1108,training_set\images\image_01108.jpg,7038,129.0,2.583000996767595,PASS
12.539977389616435,True,0.6222890142746914,"(np.float64(129.0), np.float64(112.0), np.float64(85.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.75), np.float64(2.1988235294117646))",True,True,12878,2,25.758590681670924,504,training_set\images\image_00504.jpg,6038,114.0,2.219872570934547,PASS
5.9555790290837916,True,0.4214867862654321,"(np.float64(186.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,True,8755,0,17.917677006768994,430,training_set\images\image_00430.jpg,6024,104.0,3.356177970557059,FAIL
4.009478629809126,True,0.4214867862654321,"(np.float64(143.0), np.float64(145.0), np.float64(149.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,True,8755,0,7.7210637514972005,913,training_set\images\image_00913.jpg,6024,123.0,2.232735373441055,PASS
5.741652327367825,True,0.6222890142746914,"(np.float64(138.0), np.float64(139.0), np.float64(141.0))",12800,"(np.float64(1.489855072463768), np.float64(1.410071942446043), np.float64(1.325531914893617))",False,True,12878,0,22.598688156778348,1078,training_set\images\image_01078.jpg,6038,128.0,2.667440997308008,PASS
8.703075165582643,True,0.382813102816358,"(np.float64(152.0), np.float64(153.0), np.float64(158.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.2810457516339868), np.float64(1.1829113924050634))",False,True,7969,0,18.562786955379167,822,training_set\images\image_00822.jpg,7024,121.0,4.680241040566491,PASS
12.900560044210835,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,True,7969,5,35.165667714874886,357,training_set\images\image_00357.jpg,7024,111.0,7.536596194739533,FAIL
3.1663100820199848,True,0.382813102816358,"(np.float64(188.0), np.float64(160.0), np.float64(121.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.225), np.float64(1.5446280991735537))",False,True,7969,0,4.943519640431041,185,training_set\images\image_00185.jpg,7024,111.0,5.991650432651768,FAIL
7.398840463647362,True,0.4214867862654321,"(np.float64(186.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,True,8755,4,26.454019675293388,432,training_set\images\image_00432.jpg,6024,104.0,3.4791367104478126,FAIL
3.935673021417505,True,0.382813102816358,"(np.float64(187.0), np.float64(162.0), np.float64(126.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2098765432098766), np.float64(1.4833333333333334))",False,True,7969,0,8.003152229809,332,training_set\images\image_00332.jpg,7024,111.0,5.117421546687427,FAIL
5.054993498793132,True,0.6222890142746914,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",12800,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,True,12878,0,23.82794783249098,1130,training_set\images\image_01130.jpg,6038,130.0,3.103965991816918,PASS
3.479941042749049,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,True,11710,0,20.392371947575644,675,training_set\images\image_00675.jpg,7038,118.0,2.840849347600641,PASS
10.47928984130874,True,0.4214867862654321,"(np.float64(128.0), np.float64(112.0), np.float64(87.0))",12800,"(np.float64(1.60625), np.float64(1.75), np.float64(2.1482758620689655))",True,True,8755,20,37.52030332136016,466,training_set\images\image_00466.jpg,6024,114.0,2.5449426303750537,PASS
7.364381721950274,True,0.6222890142746914,"(np.float64(162.0), np.float64(163.0), np.float64(165.0))",12800,"(np.float64(1.2691358024691357), np.float64(1.2024539877300613), np.float64(1.1327272727272728))",False,True,12878,4,36.215378520119245,895,training_set\images\image_00895.jpg,6038,122.0,2.686418638533351,PASS
13.215581414508746,True,0.6222890142746914,"(np.float64(164.0), np.float64(165.0), np.float64(168.0))",12800,"(np.float64(1.2536585365853659), np.float64(1.187878787878788), np.float64(1.1125))",False,True,12878,0,19.91489506876244,1207,training_set\images\image_01207.jpg,6038,131.0,3.267845883771243,PASS
2.8849918897411135,True,0.5642314091435185,"(np.float64(144.0), np.float64(144.0), np.float64(145.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3611111111111112), np.float64(1.2889655172413794))",False,True,11710,0,8.688772240944976,1042,training_set\images\image_01042.jpg,7038,127.0,2.201059740497794,PASS
6.1397769709472145,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,True,11710,0,20.682100956909224,1101,training_set\images\image_01101.jpg,7038,129.0,1.44449327053305,PASS
7.673680782347833,True,0.6222890142746914,"(np.float64(149.0), np.float64(150.0), np.float64(153.0))",12800,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,True,12878,2,25.29514077378594,999,training_set\images\image_00999.jpg,6038,126.0,2.00815352571963,PASS
15.404884368222168,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(151.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.237748344370861))",False,True,11710,23,45.73229987590907,1243,training_set\images\image_01243.jpg,7038,132.0,2.166689905315364,PASS
2.070151799865785,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(152.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.2296052631578949))",False,True,11710,0,3.35765871415914,1235,training_set\images\image_01235.jpg,7038,132.0,2.962489295407772,PASS
8.510976687540799,True,0.6222890142746914,"(np.float64(140.0), np.float64(141.0), np.float64(144.0))",12800,"(np.float64(1.4685714285714286), np.float64(1.3900709219858156), np.float64(1.2979166666666666))",False,True,12878,3,27.603378199368013,1057,training_set\images\image_01057.jpg,6038,128.0,2.562835053485811,PASS
11.339293868346436,True,0.6222890142746914,"(np.float64(197.0), np.float64(170.5), np.float64(132.0))",12800,"(np.float64(1.0436548223350253), np.float64(1.1495601173020529), np.float64(1.415909090909091))",False,True,12878,4,28.605277875416686,162,training_set\images\image_00162.jpg,6038,112.0,2.879811788785964,PASS
7.646179663553103,True,0.4214867862654321,"(np.float64(152.0), np.float64(153.0), np.float64(156.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.2810457516339868), np.float64(1.198076923076923))",False,True,8755,0,16.094744113978532,879,training_set\images\image_00879.jpg,6024,122.0,2.2189108686616508,PASS
10.802228933551614,True,0.6222890142746914,"(np.float64(129.0), np.float64(113.0), np.float64(88.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.7345132743362832), np.float64(2.1238636363636365))",True,True,12878,8,39.01977863010627,482,training_set\images\image_00482.jpg,6038,114.0,2.521812880691865,PASS
8.457056839608436,True,0.4214867862654321,"(np.float64(187.0), np.float64(162.5), np.float64(127.0))",12800,"(np.float64(1.0994652406417111), np.float64(1.2061538461538461), np.float64(1.4716535433070868))",False,True,8755,7,32.09514195361499,436,training_set\images\image_00436.jpg,6024,104.0,7.766115510113503,FAIL
3.089084365335616,True,0.4214867862654321,"(np.float64(151.0), np.float64(153.0), np.float64(157.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2810457516339868), np.float64(1.1904458598726115))",False,True,8755,0,11.65214773761306,753,training_set\images\image_00753.jpg,6024,119.0,2.1691575733075004,PASS
8.672824797387662,True,0.4214867862654321,"(np.float64(59.0), np.float64(50.0), np.float64(35.0))",12800,"(np.float64(3.484745762711864), np.float64(3.92), np.float64(5.34))",True,True,8755,0,20.829964000087806,522,training_set\images\image_00522.jpg,6024,115.0,2.143374574900706,PASS
9.424328625744373,True,0.6222890142746914,"(np.float64(148.0), np.float64(147.0), np.float64(146.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3333333333333333), np.float64(1.2801369863013699))",False,True,12878,0,22.735591830870195,968,training_set\images\image_00968.jpg,6038,124.0,2.045638631554856,PASS
5.657238808607275,True,0.5642314091435185,"(np.float64(131.0), np.float64(132.0), np.float64(134.0))",5650,"(np.float64(1.5694656488549619), np.float64(1.4848484848484849), np.float64(1.394776119402985))",False,True,11710,11,32.906933566638656,586,training_set\images\image_00586.jpg,7038,116.0,1.916132978200164,PASS
9.17341887738639,True,0.4214867862654321,"(np.float64(129.0), np.float64(113.0), np.float64(87.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.7345132743362832), np.float64(2.1482758620689655))",True,True,8755,11,34.842571366338724,465,training_set\images\image_00465.jpg,6024,114.0,1.3892259957552455,PASS
14.415541636533845,True,0.382813102816358,"(np.float64(145.0), np.float64(146.0), np.float64(150.0))",12800,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.246))",False,True,7969,0,22.449961200154387,836,training_set\images\image_00836.jpg,7024,121.0,2.996113982562042,PASS
2.7908985538664117,True,0.382813102816358,"(np.float64(177.0), np.float64(154.0), np.float64(121.0))",12800,"(np.float64(1.1615819209039548), np.float64(1.2727272727272727), np.float64(1.5446280991735537))",False,True,7969,0,15.67816360245271,653,training_set\images\image_00653.jpg,7024,118.0,3.61053403078478,PASS
10.450629678966745,True,0.6222890142746914,"(np.float64(143.5), np.float64(144.5), np.float64(146.0))",12800,"(np.float64(1.432752613240418), np.float64(1.356401384083045), np.float64(1.2801369863013699))",False,True,12878,7,29.23837797230467,976,training_set\images\image_00976.jpg,6038,124.0,1.9773131659204173,PASS
4.915673116756707,True,0.5642314091435185,"(np.float64(143.0), np.float64(145.0), np.float64(149.0))",5650,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,True,11710,4,28.829252172993844,683,training_set\images\image_00683.jpg,7038,118.0,2.370142192363768,PASS
4.333464817964273,True,0.5642314091435185,"(np.float64(144.0), np.float64(143.0), np.float64(143.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3706293706293706), np.float64(1.3069930069930071))",False,True,11710,0,13.231746272243445,1034,training_set\images\image_01034.jpg,7038,127.0,1.3742815426490458,PASS
9.222229520832748,True,0.6222890142746914,"(np.float64(137.0), np.float64(138.0), np.float64(139.5))",12800,"(np.float64(1.5007299270072991), np.float64(1.4202898550724639), np.float64(1.3397849462365592))",False,True,12878,2,30.118673851662646,1082,training_set\images\image_01082.jpg,6038,128.0,1.5810181968085202,PASS
1.9622358451935011,True,0.5642314091435185,"(np.float64(146.0), np.float64(144.0), np.float64(144.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3611111111111112), np.float64(1.2979166666666666))",False,True,11710,0,3.491000487846014,726,training_set\images\image_00726.jpg,7038,118.0,2.307922439761644,PASS
14.752455972912177,True,0.5642314091435185,"(np.float64(147.0), np.float64(148.0), np.float64(151.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3243243243243243), np.float64(1.237748344370861))",False,True,11710,23,39.95373550402765,1245,training_set\images\image_01245.jpg,7038,132.0,3.1238241785913634,PASS
8.646111555213999,True,0.4214867862654321,"(np.float64(148.0), np.float64(148.5), np.float64(151.5))",12800,"(np.float64(1.3891891891891892), np.float64(1.3198653198653199), np.float64(1.2336633663366336))",False,True,8755,4,33.00482685894142,794,training_set\images\image_00794.jpg,6024,120.0,2.733191513774553,PASS
3.4817279202375,True,0.382813102816358,"(np.float64(192.0), np.float64(166.0), np.float64(127.0))",12800,"(np.float64(1.0708333333333333), np.float64(1.180722891566265), np.float64(1.4716535433070868))",False,True,7969,0,8.577452175778797,129,training_set\images\image_00129.jpg,7024,111.0,5.979970750029263,FAIL
2.903101993243246,True,0.382813102816358,"(np.float64(190.0), np.float64(161.0), np.float64(122.0))",12800,"(np.float64(1.0821052631578947), np.float64(1.2173913043478262), np.float64(1.5319672131147541))",False,True,7969,0,13.86055749298202,196,training_set\images\image_00196.jpg,7024,111.0,2.965236047647845,FAIL
9.450756984959966,True,0.5642314091435185,"(np.float64(144.0), np.float64(145.0), np.float64(147.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3517241379310345), np.float64(1.2714285714285716))",False,True,11710,9,36.04208263875711,1122,training_set\images\image_01122.jpg,7038,129.0,2.049756559483808,PASS
1.593885566368213,True,0.382813102816358,"(np.float64(195.0), np.float64(169.0), np.float64(131.0))",12800,"(np.float64(1.0543589743589743), np.float64(1.1597633136094674), np.float64(1.4267175572519084))",False,True,7969,0,3.8699133003138053,95,training_set\images\image_00095.jpg,7024,111.0,2.7922688320627,PASS
6.420903002549408,True,0.4214867862654321,"(np.float64(193.0), np.float64(167.0), np.float64(130.0))",12800,"(np.float64(1.0652849740932642), np.float64(1.1736526946107784), np.float64(1.4376923076923078))",False,True,8755,0,16.61541095797667,147,training_set\images\image_00147.jpg,6024,112.0,2.9123976529342683,PASS
3.077409928515429,True,0.5642314091435185,"(np.float64(200.0), np.float64(176.0), np.float64(140.0))",5650,"(np.float64(1.028), np.float64(1.1136363636363635), np.float64(1.335))",False,True,11710,0,12.306900901296721,117,training_set\images\image_00117.jpg,7038,111.0,2.432283540516165,PASS
6.11776748927555,True,0.4214867862654321,"(np.float64(188.0), np.float64(163.0), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.2024539877300613), np.float64(1.4833333333333334))",False,True,8755,0,17.620876634589674,413,training_set\images\image_00413.jpg,6024,,2.4230574355883774,FAIL
6.161015766046081,True,0.382813102816358,"(np.float64(186.0), np.float64(160.0), np.float64(122.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.225), np.float64(1.5319672131147541))",False,True,7969,1,27.0139155323742,356,training_set\images\image_00356.jpg,7024,111.0,8.197745815433464,FAIL
4.958490669898095,True,0.4214867862654321,"(np.float64(189.0), np.float64(165.0), np.float64(130.0))",12800,"(np.float64(1.0878306878306878), np.float64(1.187878787878788), np.float64(1.4376923076923078))",False,True,8755,0,8.905201539968497,449,training_set\images\image_00449.jpg,6024,104.0,3.2817494780547465,FAIL
2.2418303204099366,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,True,11710,0,3.3680243314630456,1228,training_set\images\image_01228.jpg,7038,132.0,2.402891177916977,PASS
4.909587196182374,True,0.6222890142746914,"(np.float64(152.5), np.float64(154.5), np.float64(159.5))",12800,"(np.float64(1.3481967213114754), np.float64(1.2686084142394822), np.float64(1.1717868338557995))",False,True,12878,0,15.006656596218892,921,training_set\images\image_00921.jpg,6038,123.0,1.7815039507345014,PASS
8.605928796878128,True,0.4214867862654321,"(np.float64(188.0), np.float64(165.0), np.float64(130.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.187878787878788), np.float64(1.4376923076923078))",False,True,8755,0,19.01058419172177,453,training_set\images\image_00453.jpg,6024,104.0,3.703040434925216,FAIL
8.177825700269983,True,0.6222890142746914,"(np.float64(149.0), np.float64(150.0), np.float64(154.0))",12800,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2136363636363636))",False,True,12878,1,25.093126361547817,1000,training_set\images\image_01000.jpg,6038,126.0,1.7408130754860802,PASS
8.401684813455661,True,0.6222890142746914,"(np.float64(139.0), np.float64(140.0), np.float64(144.0))",12800,"(np.float64(1.4791366906474819), np.float64(1.4), np.float64(1.2979166666666666))",False,True,12878,5,39.189427798512185,635,training_set\images\image_00635.jpg,6038,117.0,2.558937314036502,PASS
10.535364908443357,True,0.6222890142746914,"(np.float64(132.0), np.float64(114.0), np.float64(88.0))",12800,"(np.float64(1.5575757575757576), np.float64(1.719298245614035), np.float64(2.1238636363636365))",True,True,12878,2,27.19221235218471,496,training_set\images\image_00496.jpg,6038,114.0,1.5211045180030154,PASS
3.675718970864511,True,0.5642314091435185,"(np.float64(149.0), np.float64(152.0), np.float64(158.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.2894736842105263), np.float64(1.1829113924050634))",False,True,11710,0,17.409852207066496,858,training_set\images\image_00858.jpg,7038,121.0,3.240668515457744,PASS
3.1517294918042933,True,0.5642314091435185,"(np.float64(186.0), np.float64(163.0), np.float64(129.0))",5650,"(np.float64(1.1053763440860214), np.float64(1.2024539877300613), np.float64(1.4488372093023256))",False,True,11710,0,17.885922387880058,292,training_set\images\image_00292.jpg,7038,113.0,3.173934937586228,PASS
8.388040937853601,True,0.4214867862654321,"(np.float64(188.0), np.float64(164.0), np.float64(126.0))",12800,"(np.float64(1.0936170212765957), np.float64(1.1951219512195121), np.float64(1.4833333333333334))",False,True,8755,6,29.645964751182568,401,training_set\images\image_00401.jpg,6024,,3.337132220014964,FAIL
8.357751167673513,True,0.6222890142746914,"(np.float64(143.0), np.float64(143.0), np.float64(144.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3706293706293706), np.float64(1.2979166666666666))",False,True,12878,2,27.263835273743485,1065,training_set\images\image_01065.jpg,6038,128.0,1.81515082603122,PASS
3.701905848969139,True,0.6222890142746914,"(np.float64(159.0), np.float64(160.0), np.float64(163.0))",12800,"(np.float64(1.2930817610062892), np.float64(1.225), np.float64(1.1466257668711657))",False,True,12878,0,18.049746316562494,1187,training_set\images\image_01187.jpg,6038,131.0,1.9893156815321504,PASS
8.744440043742262,True,0.6222890142746914,"(np.float64(148.0), np.float64(149.0), np.float64(152.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3154362416107384), np.float64(1.2296052631578949))",False,True,12878,1,27.028508824806977,991,training_set\images\image_00991.jpg,6038,126.0,2.739165942238364,PASS
9.193112280593494,True,0.6222890142746914,"(np.float64(131.0), np.float64(113.0), np.float64(87.0))",12800,"(np.float64(1.5694656488549619), np.float64(1.7345132743362832), np.float64(2.1482758620689655))",True,True,12878,3,29.554223319273913,493,training_set\images\image_00493.jpg,6038,114.0,2.273971589055677,PASS
6.39660132695315,True,0.4214867862654321,"(np.float64(129.0), np.float64(112.0), np.float64(87.0))",12800,"(np.float64(1.5937984496124031), np.float64(1.75), np.float64(2.1482758620689655))",True,True,8755,0,14.841828773210844,471,training_set\images\image_00471.jpg,6024,114.0,1.2456301049271965,PASS
3.4093397747076013,True,0.382813102816358,"(np.float64(193.0), np.float64(166.0), np.float64(127.0))",12800,"(np.float64(1.0652849740932642), np.float64(1.180722891566265), np.float64(1.4716535433070868))",False,True,7969,0,13.846070006118019,135,training_set\images\image_00135.jpg,7024,111.0,4.846350178298253,FAIL
1.8913273438934122,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.246))",False,True,11710,0,2.7345890810256437,706,training_set\images\image_00706.jpg,7038,118.0,0.8822933652507029,PASS
7.441904784383247,True,0.6222890142746914,"(np.float64(152.0), np.float64(153.5), np.float64(156.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.276872964169381), np.float64(1.198076923076923))",False,True,12878,0,22.15535544317135,806,training_set\images\image_00806.jpg,6038,120.0,2.8614703969816246,PASS
4.95499817662581,True,0.6222890142746914,"(np.float64(150.0), np.float64(151.0), np.float64(153.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2980132450331126), np.float64(1.2215686274509805))",False,True,12878,0,17.56540331651508,807,training_set\images\image_00807.jpg,6038,120.0,2.264408345159907,PASS
10.052994198091762,True,0.6222890142746914,"(np.float64(139.5), np.float64(142.0), np.float64(145.0))",12800,"(np.float64(1.4738351254480286), np.float64(1.380281690140845), np.float64(1.2889655172413794))",False,True,12878,2,30.440196599824837,1070,training_set\images\image_01070.jpg,6038,128.0,1.3545250770845143,PASS
4.582792201869109,True,0.5642314091435185,"(np.float64(145.0), np.float64(146.0), np.float64(149.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.2543624161073825))",False,True,11710,5,30.29617884837803,678,training_set\images\image_00678.jpg,7038,118.0,2.5888381555117155,PASS
2.4316778599716424,True,0.5642314091435185,"(np.float64(131.0), np.float64(131.0), np.float64(135.0))",5650,"(np.float64(1.5694656488549619), np.float64(1.4961832061068703), np.float64(1.3844444444444446))",False,True,11710,0,4.23240332263365,611,training_set\images\image_00611.jpg,7038,116.0,3.4174947782423977,PASS
7.326247762261282,True,0.6222890142746914,"(np.float64(148.0), np.float64(150.0), np.float64(154.5))",12800,"(np.float64(1.3891891891891892), np.float64(1.3066666666666666), np.float64(1.2097087378640776))",False,True,12878,0,22.808141874674117,804,training_set\images\image_00804.jpg,6038,120.0,2.9592797846923533,PASS
4.474310094167813,True,0.382813102816358,"(np.float64(186.0), np.float64(159.0), np.float64(121.0))",12800,"(np.float64(1.1053763440860214), np.float64(1.2327044025157232), np.float64(1.5446280991735537))",False,True,7969,0,16.086665805846415,346,training_set\images\image_00346.jpg,7024,111.0,8.147728695883979,FAIL
13.256321285546276,True,0.6222890142746914,"(np.float64(130.0), np.float64(113.0), np.float64(86.0))",12800,"(np.float64(1.5815384615384616), np.float64(1.7345132743362832), np.float64(2.1732558139534883))",True,True,12878,0,23.561811114699545,506,training_set\images\image_00506.jpg,6038,114.0,1.4201219789542034,PASS
3.3930804763223636,True,0.5642314091435185,"(np.float64(148.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,True,11710,0,10.733515272276874,1115,training_set\images\image_01115.jpg,7038,129.0,2.137251401765887,PASS
3.4753750193273487,True,0.5642314091435185,"(np.float64(142.0), np.float64(142.0), np.float64(142.0))",5650,"(np.float64(1.447887323943662), np.float64(1.380281690140845), np.float64(1.3161971830985917))",False,True,11710,0,5.9206181084810225,1049,training_set\images\image_01049.jpg,7038,127.0,1.868413248948324,PASS
8.468258522728735,True,0.382813102816358,"(np.float64(148.0), np.float64(150.0), np.float64(155.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3066666666666666), np.float64(1.2058064516129032))",False,True,7969,1,26.669251080835668,843,training_set\images\image_00843.jpg,7024,121.0,2.028458930287336,PASS
9.92049866293943,True,0.6222890142746914,"(np.float64(132.0), np.float64(114.0), np.float64(87.0))",12800,"(np.float64(1.5575757575757576), np.float64(1.719298245614035), np.float64(2.1482758620689655))",True,True,12878,3,27.017810462542954,495,training_set\images\image_00495.jpg,6038,114.0,2.607172702337376,PASS
8.27703601965336,True,0.6222890142746914,"(np.float64(142.0), np.float64(142.0), np.float64(144.0))",12800,"(np.float64(1.447887323943662), np.float64(1.380281690140845), np.float64(1.2979166666666666))",False,True,12878,0,24.68430103423674,644,training_set\images\image_00644.jpg,6038,117.0,1.6306206229526208,FAIL
9.163427185486912,True,0.6222890142746914,"(np.float64(133.0), np.float64(116.0), np.float64(90.0))",12800,"(np.float64(1.5458646616541354), np.float64(1.6896551724137931), np.float64(2.0766666666666667))",True,True,12878,5,32.406909819024925,488,training_set\images\image_00488.jpg,6038,114.0,1.6244244680423368,PASS
