dE_max_estimated,used_real_mask,valid_pixel_fraction,observed_baseline_rgb,n_baseline_pixels,correction_scale,correction_suspicious,n_valid_windows,n_blocks_dropped_as_implausible,max_dE_raw,part_id,image_filepath,well_size,truck_number,dE_max_measured,label
2.2877872576838345,True,0.382813102816358,"(np.float64(144.0), np.float64(145.0), np.float64(149.0))",12800,"(np.float64(1.4277777777777778), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,7969,0,12.864936160495596,658,training_set\images\image_00658.jpg,7024,118.0,2.224818509299501,PASS
1.6177012411042901,True,0.382813102816358,"(np.float64(144.0), np.float64(144.0), np.float64(147.0))",12800,"(np.float64(1.4277777777777778), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,7969,0,3.19921731077908,659,training_set\images\image_00659.jpg,7024,118.0,2.5969580678855246,PASS
1.5499648854690442,True,0.382813102816358,"(np.float64(143.0), np.float64(144.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3611111111111112), np.float64(1.262837837837838))",False,7969,0,2.1542483296181696,660,training_set\images\image_00660.jpg,7024,118.0,3.236551348687563,PASS
2.8929730581509614,True,0.382813102816358,"(np.float64(143.0), np.float64(145.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,7969,0,14.770169382776398,661,training_set\images\image_00661.jpg,7024,118.0,2.880518491494643,PASS
2.8186773871687607,True,0.382813102816358,"(np.float64(145.0), np.float64(146.0), np.float64(150.0))",12800,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.246))",False,7969,0,22.411774917372068,662,training_set\images\image_00662.jpg,7024,118.0,2.783408378415168,PASS
3.5857574200867255,True,0.382813102816358,"(np.float64(143.0), np.float64(145.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,7969,0,14.486955920422512,663,training_set\images\image_00663.jpg,7024,115.0,2.514548341144537,PASS
3.0977410415156066,True,0.382813102816358,"(np.float64(142.0), np.float64(143.0), np.float64(147.0))",12800,"(np.float64(1.447887323943662), np.float64(1.3706293706293706), np.float64(1.2714285714285716))",False,7969,0,14.047367286353456,664,training_set\images\image_00664.jpg,7024,118.0,3.0312469623940625,PASS
5.180487419991561,True,0.382813102816358,"(np.float64(141.0), np.float64(144.0), np.float64(149.0))",12800,"(np.float64(1.4581560283687942), np.float64(1.3611111111111112), np.float64(1.2543624161073825))",False,7969,0,16.385675997304755,665,training_set\images\image_00665.jpg,7024,118.0,1.832938424698536,PASS
6.1141109067520425,True,0.382813102816358,"(np.float64(144.0), np.float64(146.0), np.float64(150.0))",12800,"(np.float64(1.4277777777777778), np.float64(1.3424657534246576), np.float64(1.246))",False,7969,5,27.836895190020588,666,training_set\images\image_00666.jpg,7024,118.0,1.9684314000989929,PASS
6.0716702033666,True,0.382813102816358,"(np.float64(44.0), np.float64(40.0), np.float64(34.0))",12800,"(np.float64(4.672727272727273), np.float64(4.9), np.float64(5.497058823529412))",True,7969,0,11.900582644807333,667,training_set\images\image_00667.jpg,7024,118.0,2.4535951319412588,PASS
6.159674657101838,True,0.382813102816358,"(np.float64(40.0), np.float64(39.0), np.float64(39.0))",12800,"(np.float64(5.14), np.float64(5.0256410256410255), np.float64(4.792307692307692))",True,7969,0,13.099566226375115,668,training_set\images\image_00668.jpg,7024,118.0,2.6533749375818507,PASS
3.3866692654464114,True,0.382813102816358,"(np.float64(133.0), np.float64(140.0), np.float64(160.0))",12800,"(np.float64(1.5458646616541354), np.float64(1.4), np.float64(1.168125))",False,7969,0,18.01901174641215,669,training_set\images\image_00669.jpg,7024,118.0,3.170183803722595,PASS
4.792049933590596,True,0.382813102816358,"(np.float64(143.0), np.float64(145.0), np.float64(148.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,7969,6,29.410719163096893,670,training_set\images\image_00670.jpg,7024,118.0,2.530118363401788,PASS
6.101610862246638,True,0.382813102816358,"(np.float64(143.0), np.float64(145.0), np.float64(149.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,7969,5,27.74988200293925,671,training_set\images\image_00671.jpg,7024,118.0,2.358947005196226,PASS
3.7954813400565834,True,0.382813102816358,"(np.float64(143.0), np.float64(144.0), np.float64(147.0))",12800,"(np.float64(1.4377622377622377), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,7969,6,29.106588553573523,672,training_set\images\image_00672.jpg,7024,118.0,2.21555309781979,PASS
2.1531463253532275,True,0.5642314091435185,"(np.float64(142.0), np.float64(145.0), np.float64(150.0))",5650,"(np.float64(1.447887323943662), np.float64(1.3517241379310345), np.float64(1.246))",False,11710,0,11.569079079490272,673,training_set\images\image_00673.jpg,7038,118.0,2.567364334495178,PASS
2.508290540529877,True,0.5642314091435185,"(np.float64(145.0), np.float64(146.0), np.float64(149.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.2543624161073825))",False,11710,0,11.083505666394148,674,training_set\images\image_00674.jpg,7038,118.0,4.668983373958881,PASS
3.479941042749049,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,0,20.392371947575644,675,training_set\images\image_00675.jpg,7038,118.0,2.840849347600641,PASS
2.022940172207698,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,0,8.386226269490177,676,training_set\images\image_00676.jpg,7038,118.0,3.0754114591925883,PASS
4.9867204099128,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,4,26.683189107955613,677,training_set\images\image_00677.jpg,7038,118.0,2.6631237079413785,PASS
4.582792201869109,True,0.5642314091435185,"(np.float64(145.0), np.float64(146.0), np.float64(149.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.2543624161073825))",False,11710,5,30.29617884837803,678,training_set\images\image_00678.jpg,7038,118.0,2.5888381555117155,PASS
1.9898333908541974,True,0.5642314091435185,"(np.float64(144.0), np.float64(144.0), np.float64(146.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3611111111111112), np.float64(1.2801369863013699))",False,11710,0,3.4146354757700554,679,training_set\images\image_00679.jpg,7038,118.0,2.086708749328986,PASS
4.796984840261748,True,0.5642314091435185,"(np.float64(143.0), np.float64(144.0), np.float64(147.0))",5650,"(np.float64(1.4377622377622377), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,11710,0,20.15816460317308,680,training_set\images\image_00680.jpg,7038,118.0,1.9903639442320529,PASS
2.50927156380962,True,0.5642314091435185,"(np.float64(145.0), np.float64(145.0), np.float64(148.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,11710,0,12.190120746200472,681,training_set\images\image_00681.jpg,7038,118.0,2.515504961434728,PASS
4.7602256741549285,True,0.5642314091435185,"(np.float64(144.0), np.float64(145.0), np.float64(148.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,11710,2,26.008316085791478,682,training_set\images\image_00682.jpg,7038,118.0,2.0389980065152784,PASS
4.915673116756707,True,0.5642314091435185,"(np.float64(143.0), np.float64(145.0), np.float64(149.0))",5650,"(np.float64(1.4377622377622377), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,11710,4,28.829252172993844,683,training_set\images\image_00683.jpg,7038,118.0,2.370142192363768,PASS
5.595093660724762,True,0.5642314091435185,"(np.float64(145.0), np.float64(145.0), np.float64(148.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,11710,7,32.08066287883081,684,training_set\images\image_00684.jpg,7038,118.0,2.679049517333613,PASS
4.844477096391983,True,0.5642314091435185,"(np.float64(145.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,0,24.10901040153505,685,training_set\images\image_00685.jpg,7038,118.0,2.5882188023955983,PASS
5.579233923938139,True,0.5642314091435185,"(np.float64(144.0), np.float64(145.0), np.float64(148.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3517241379310345), np.float64(1.262837837837838))",False,11710,0,19.947244833275704,686,training_set\images\image_00686.jpg,7038,118.0,2.8645744632167,PASS
5.2152125926198485,True,0.5642314091435185,"(np.float64(145.0), np.float64(145.0), np.float64(147.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3517241379310345), np.float64(1.2714285714285716))",False,11710,0,24.076325822380262,687,training_set\images\image_00687.jpg,7038,118.0,2.239094562915508,PASS
4.951113483673813,True,0.5642314091435185,"(np.float64(145.0), np.float64(145.0), np.float64(149.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3517241379310345), np.float64(1.2543624161073825))",False,11710,0,23.41456028072511,688,training_set\images\image_00688.jpg,7038,118.0,2.341201984506259,PASS
5.172451603761329,True,0.5642314091435185,"(np.float64(145.0), np.float64(146.0), np.float64(150.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3424657534246576), np.float64(1.246))",False,11710,4,27.48450951729429,689,training_set\images\image_00689.jpg,7038,118.0,2.9568006381015657,PASS
5.127862747453438,True,0.5642314091435185,"(np.float64(144.0), np.float64(144.0), np.float64(147.0))",5650,"(np.float64(1.4277777777777778), np.float64(1.3611111111111112), np.float64(1.2714285714285716))",False,11710,5,31.745108518426036,690,training_set\images\image_00690.jpg,7038,118.0,2.41325210228956,PASS
1.8285614865056914,True,0.5642314091435185,"(np.float64(150.0), np.float64(153.0), np.float64(161.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.2810457516339868), np.float64(1.1608695652173913))",False,11710,0,6.271232508383633,691,training_set\images\image_00691.jpg,7038,118.0,2.4255638677938847,FAIL
1.632330485226289,True,0.5642314091435185,"(np.float64(154.0), np.float64(154.0), np.float64(155.0))",5650,"(np.float64(1.335064935064935), np.float64(1.2727272727272727), np.float64(1.2058064516129032))",False,11710,0,3.2836276168971406,692,training_set\images\image_00692.jpg,7038,118.0,1.5177786966464522,PASS
2.191750565135644,True,0.5642314091435185,"(np.float64(153.0), np.float64(155.0), np.float64(161.0))",5650,"(np.float64(1.3437908496732025), np.float64(1.264516129032258), np.float64(1.1608695652173913))",False,11710,0,10.095869734100173,693,training_set\images\image_00693.jpg,7038,118.0,1.624406109105638,FAIL
2.3074366286922445,True,0.5642314091435185,"(np.float64(155.0), np.float64(154.0), np.float64(156.0))",5650,"(np.float64(1.3264516129032258), np.float64(1.2727272727272727), np.float64(1.198076923076923))",False,11710,0,6.250457887411969,694,training_set\images\image_00694.jpg,7038,118.0,0.8388130909471655,PASS
1.5919695247313361,True,0.5642314091435185,"(np.float64(152.0), np.float64(153.0), np.float64(156.0))",5650,"(np.float64(1.3526315789473684), np.float64(1.2810457516339868), np.float64(1.198076923076923))",False,11710,0,3.0513766156835063,695,training_set\images\image_00695.jpg,7038,118.0,1.402436027893739,PASS
2.3128193671461106,True,0.5642314091435185,"(np.float64(150.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,11710,0,4.340621455739933,696,training_set\images\image_00696.jpg,7038,118.0,2.379000639259533,PASS
2.4666270350641897,True,0.5642314091435185,"(np.float64(149.0), np.float64(148.0), np.float64(150.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3243243243243243), np.float64(1.246))",False,11710,0,3.9160582845296235,697,training_set\images\image_00697.jpg,7038,118.0,1.9088576728337847,PASS
4.404249539820671,True,0.5642314091435185,"(np.float64(150.0), np.float64(151.0), np.float64(155.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.2980132450331126), np.float64(1.2058064516129032))",False,11710,0,17.94591924009842,698,training_set\images\image_00698.jpg,7038,118.0,1.091414068390763,PASS
2.345779993130735,True,0.5642314091435185,"(np.float64(150.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,11710,0,11.26403585440125,699,training_set\images\image_00699.jpg,7038,118.0,0.661629269584595,PASS
1.8292753864995905,True,0.5642314091435185,"(np.float64(148.0), np.float64(148.0), np.float64(151.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3243243243243243), np.float64(1.237748344370861))",False,11710,0,3.7623065924813615,700,training_set\images\image_00700.jpg,7038,118.0,4.074995003603189,PASS
2.2761068383927117,True,0.5642314091435185,"(np.float64(146.0), np.float64(146.0), np.float64(150.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3424657534246576), np.float64(1.246))",False,11710,0,11.128944125686688,701,training_set\images\image_00701.jpg,7038,118.0,1.726304372154999,PASS
2.420288068682706,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,11710,0,4.22423841787616,702,training_set\images\image_00702.jpg,7038,118.0,3.468644914571412,PASS
4.828265882540029,True,0.5642314091435185,"(np.float64(148.0), np.float64(147.0), np.float64(146.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3333333333333333), np.float64(1.2801369863013699))",False,11710,1,25.7171843512898,703,training_set\images\image_00703.jpg,7038,118.0,1.7826433021286967,PASS
2.1972702628662475,True,0.5642314091435185,"(np.float64(149.0), np.float64(148.0), np.float64(149.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3243243243243243), np.float64(1.2543624161073825))",False,11710,0,8.241600590477221,704,training_set\images\image_00704.jpg,7038,118.0,1.4955299118662408,PASS
1.9279295686281799,True,0.5642314091435185,"(np.float64(149.0), np.float64(148.0), np.float64(148.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3243243243243243), np.float64(1.262837837837838))",False,11710,0,6.534036609865412,705,training_set\images\image_00705.jpg,7038,118.0,0.8282830685818605,PASS
1.8913273438934122,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,0,2.7345890810256437,706,training_set\images\image_00706.jpg,7038,118.0,0.8822933652507029,PASS
1.7194267295623793,True,0.5642314091435185,"(np.float64(147.0), np.float64(146.0), np.float64(146.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3424657534246576), np.float64(1.2801369863013699))",False,11710,0,2.9811469734145737,707,training_set\images\image_00707.jpg,7038,118.0,1.6980365650784377,PASS
2.0142953741098983,True,0.5642314091435185,"(np.float64(148.0), np.float64(150.0), np.float64(154.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3066666666666666), np.float64(1.2136363636363636))",False,11710,0,4.055166958473843,708,training_set\images\image_00708.jpg,7038,118.0,2.072570093104936,PASS
9.529236579285623,True,0.5642314091435185,"(np.float64(150.0), np.float64(150.0), np.float64(151.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.3066666666666666), np.float64(1.237748344370861))",False,11710,12,37.96074430358307,709,training_set\images\image_00709.jpg,7038,118.0,1.5537315787551071,PASS
2.141026991890422,True,0.5642314091435185,"(np.float64(151.0), np.float64(150.0), np.float64(150.0))",5650,"(np.float64(1.36158940397351), np.float64(1.3066666666666666), np.float64(1.246))",False,11710,0,3.551826058312175,710,training_set\images\image_00710.jpg,7038,118.0,4.123629437013495,PASS
2.1636537397615454,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,11710,0,9.48811346686814,711,training_set\images\image_00711.jpg,7038,118.0,1.6213262535728838,PASS
2.4945859033200253,True,0.5642314091435185,"(np.float64(150.0), np.float64(151.0), np.float64(154.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.2980132450331126), np.float64(1.2136363636363636))",False,11710,0,10.232234310790838,712,training_set\images\image_00712.jpg,7038,118.0,2.9431823984249936,PASS
2.428309835220468,True,0.5642314091435185,"(np.float64(150.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,11710,0,4.082232955368854,713,training_set\images\image_00713.jpg,7038,118.0,1.7509415176443677,PASS
2.320573254038578,True,0.5642314091435185,"(np.float64(150.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3706666666666667), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,11710,0,10.966564559281514,714,training_set\images\image_00714.jpg,7038,118.0,1.5398808293498114,PASS
7.261048261193398,True,0.5642314091435185,"(np.float64(151.0), np.float64(151.0), np.float64(154.0))",5650,"(np.float64(1.36158940397351), np.float64(1.2980132450331126), np.float64(1.2136363636363636))",False,11710,9,37.077308958447894,715,training_set\images\image_00715.jpg,7038,118.0,3.212040194838282,PASS
6.769187691342963,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(152.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2296052631578949))",False,11710,13,35.76128009031726,716,training_set\images\image_00716.jpg,7038,118.0,2.822461615874938,PASS
2.016870444850314,True,0.5642314091435185,"(np.float64(148.0), np.float64(148.0), np.float64(148.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3243243243243243), np.float64(1.262837837837838))",False,11710,0,9.297528196108386,717,training_set\images\image_00717.jpg,7038,118.0,1.971942348747605,PASS
2.2402087089817986,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(147.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2714285714285716))",False,11710,0,5.729207653872896,718,training_set\images\image_00718.jpg,7038,118.0,2.586991514837888,PASS
9.742272423097196,True,0.5642314091435185,"(np.float64(146.0), np.float64(146.0), np.float64(147.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3424657534246576), np.float64(1.2714285714285716))",False,11710,12,36.38567654602377,719,training_set\images\image_00719.jpg,7038,118.0,2.054821087295139,PASS
4.095163149958289,True,0.5642314091435185,"(np.float64(145.0), np.float64(145.0), np.float64(146.0))",5650,"(np.float64(1.4179310344827585), np.float64(1.3517241379310345), np.float64(1.2801369863013699))",False,11710,2,26.15794406454304,720,training_set\images\image_00720.jpg,7038,118.0,4.08954845646329,PASS
9.188743075244732,True,0.5642314091435185,"(np.float64(146.0), np.float64(147.0), np.float64(152.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3333333333333333), np.float64(1.2296052631578949))",False,11710,12,34.39684169388717,721,training_set\images\image_00721.jpg,7038,118.0,1.636756542388615,PASS
1.9827466669693627,True,0.5642314091435185,"(np.float64(149.0), np.float64(149.0), np.float64(150.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3154362416107384), np.float64(1.246))",False,11710,0,2.9520450540249565,722,training_set\images\image_00722.jpg,7038,118.0,1.5917072605716067,PASS
6.9073921572447,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(149.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2543624161073825))",False,11710,5,31.587431309645687,723,training_set\images\image_00723.jpg,7038,118.0,3.604823579121601,PASS
2.312421087048918,True,0.5642314091435185,"(np.float64(146.0), np.float64(146.0), np.float64(147.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3424657534246576), np.float64(1.2714285714285716))",False,11710,0,8.1341793183446,724,training_set\images\image_00724.jpg,7038,118.0,2.2842591387534767,PASS
8.073172625751072,True,0.5642314091435185,"(np.float64(151.0), np.float64(152.0), np.float64(154.0))",5650,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.2136363636363636))",False,11710,5,32.42211670824227,725,training_set\images\image_00725.jpg,7038,118.0,1.6259887871722298,PASS
1.9622358451935011,True,0.5642314091435185,"(np.float64(146.0), np.float64(144.0), np.float64(144.0))",5650,"(np.float64(1.4082191780821918), np.float64(1.3611111111111112), np.float64(1.2979166666666666))",False,11710,0,3.491000487846014,726,training_set\images\image_00726.jpg,7038,118.0,2.307922439761644,PASS
1.666382929258717,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(150.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.246))",False,11710,0,2.7534486346412312,727,training_set\images\image_00727.jpg,7038,118.0,1.5039080419859796,PASS
2.114685266319457,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(147.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2714285714285716))",False,11710,0,7.332748578573164,728,training_set\images\image_00728.jpg,7038,118.0,3.304196056194749,PASS
1.6275990971603351,True,0.5642314091435185,"(np.float64(149.0), np.float64(150.0), np.float64(153.0))",5650,"(np.float64(1.3798657718120806), np.float64(1.3066666666666666), np.float64(1.2215686274509805))",False,11710,0,4.1178592871392015,729,training_set\images\image_00729.jpg,7038,118.0,1.083288153573039,PASS
1.7480210241619096,True,0.5642314091435185,"(np.float64(148.0), np.float64(149.0), np.float64(153.0))",5650,"(np.float64(1.3891891891891892), np.float64(1.3154362416107384), np.float64(1.2215686274509805))",False,11710,0,2.9000511727446665,730,training_set\images\image_00730.jpg,7038,118.0,1.5944489666740904,PASS
7.000106108114946,True,0.5642314091435185,"(np.float64(147.0), np.float64(147.0), np.float64(149.0))",5650,"(np.float64(1.398639455782313), np.float64(1.3333333333333333), np.float64(1.2543624161073825))",False,11710,6,34.13538580323034,731,training_set\images\image_00731.jpg,7038,118.0,2.2583832347803927,PASS
1.936048453881913,True,0.5642314091435185,"(np.float64(177.0), np.float64(154.0), np.float64(121.0))",5650,"(np.float64(1.1615819209039548), np.float64(1.2727272727272727), np.float64(1.5446280991735537))",False,11710,0,4.113895107599509,732,training_set\images\image_00732.jpg,7038,118.0,2.078897438698663,PASS
7.530758363520319,True,0.4214867862654321,"(np.float64(153.0), np.float64(156.0), np.float64(161.0))",12800,"(np.float64(1.3437908496732025), np.float64(1.2564102564102564), np.float64(1.1608695652173913))",False,8755,0,17.658942922655406,735,training_set\images\image_00735.jpg,6024,119.0,2.6630320827215868,FAIL
12.514149715459407,True,0.4214867862654321,"(np.float64(151.0), np.float64(153.0), np.float64(159.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2810457516339868), np.float64(1.1754716981132076))",False,8755,6,28.7356498852759,737,training_set\images\image_00737.jpg,6024,119.0,2.072824681309189,PASS
13.82198892326831,True,0.4214867862654321,"(np.float64(153.0), np.float64(155.0), np.float64(162.0))",12800,"(np.float64(1.3437908496732025), np.float64(1.264516129032258), np.float64(1.1537037037037037))",False,8755,3,28.96732860528295,738,training_set\images\image_00738.jpg,6024,119.0,2.280777055641292,PASS
11.75673167308072,True,0.4214867862654321,"(np.float64(152.0), np.float64(154.0), np.float64(158.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.2727272727272727), np.float64(1.1829113924050634))",False,8755,4,29.21276915164696,739,training_set\images\image_00739.jpg,6024,119.0,2.401731469092319,PASS
6.02409097840156,True,0.4214867862654321,"(np.float64(153.0), np.float64(156.0), np.float64(162.0))",12800,"(np.float64(1.3437908496732025), np.float64(1.2564102564102564), np.float64(1.1537037037037037))",False,8755,0,12.974390044604831,740,training_set\images\image_00740.jpg,6024,119.0,1.338232746292676,PASS
6.3068079151981555,True,0.4214867862654321,"(np.float64(152.0), np.float64(153.0), np.float64(156.0))",12800,"(np.float64(1.3526315789473684), np.float64(1.2810457516339868), np.float64(1.198076923076923))",False,8755,0,16.331293123326187,741,training_set\images\image_00741.jpg,6024,119.0,1.611392583059295,PASS
11.925073965513183,True,0.4214867862654321,"(np.float64(151.0), np.float64(152.0), np.float64(155.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.2058064516129032))",False,8755,10,33.12261670253113,742,training_set\images\image_00742.jpg,6024,119.0,2.065659608593682,PASS
4.969619479109592,True,0.4214867862654321,"(np.float64(148.0), np.float64(149.0), np.float64(152.0))",12800,"(np.float64(1.3891891891891892), np.float64(1.3154362416107384), np.float64(1.2296052631578949))",False,8755,0,12.86049206128738,743,training_set\images\image_00743.jpg,6024,119.0,3.1176490964380146,PASS
4.241356225740173,True,0.4214867862654321,"(np.float64(147.0), np.float64(149.0), np.float64(153.0))",12800,"(np.float64(1.398639455782313), np.float64(1.3154362416107384), np.float64(1.2215686274509805))",False,8755,0,19.1445458193478,744,training_set\images\image_00744.jpg,6024,119.0,2.6858903174210864,PASS
11.53405456806387,True,0.4214867862654321,"(np.float64(147.0), np.float64(149.0), np.float64(153.0))",12800,"(np.float64(1.398639455782313), np.float64(1.3154362416107384), np.float64(1.2215686274509805))",False,8755,0,24.603818624760557,745,training_set\images\image_00745.jpg,6024,119.0,2.6698652572888024,PASS
8.780084587524598,True,0.4214867862654321,"(np.float64(145.0), np.float64(146.5), np.float64(152.0))",12800,"(np.float64(1.4179310344827585), np.float64(1.3378839590443685), np.float64(1.2296052631578949))",False,8755,0,23.42922573693911,746,training_set\images\image_00746.jpg,6024,119.0,2.9045228731805026,PASS
7.195842284829729,True,0.4214867862654321,"(np.float64(146.0), np.float64(149.0), np.float64(152.0))",12800,"(np.float64(1.4082191780821918), np.float64(1.3154362416107384), np.float64(1.2296052631578949))",False,8755,0,20.78165024232658,747,training_set\images\image_00747.jpg,6024,119.0,2.6176137499480983,PASS
7.865820151987735,True,0.4214867862654321,"(np.float64(150.0), np.float64(154.0), np.float64(161.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2727272727272727), np.float64(1.1608695652173913))",False,8755,0,18.24528429842202,748,training_set\images\image_00748.jpg,6024,119.0,1.780475413257811,PASS
6.990040640255538,True,0.4214867862654321,"(np.float64(150.0), np.float64(152.0), np.float64(158.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2894736842105263), np.float64(1.1829113924050634))",False,8755,0,19.921363427360024,749,training_set\images\image_00749.jpg,6024,119.0,2.693538996998764,PASS
11.870432001845145,True,0.4214867862654321,"(np.float64(151.0), np.float64(154.0), np.float64(159.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2727272727272727), np.float64(1.1754716981132076))",False,8755,3,27.80005894650594,750,training_set\images\image_00750.jpg,6024,119.0,2.2201794514765325,PASS
7.7675637006975835,True,0.4214867862654321,"(np.float64(150.0), np.float64(152.0), np.float64(156.0))",12800,"(np.float64(1.3706666666666667), np.float64(1.2894736842105263), np.float64(1.198076923076923))",False,8755,0,22.04146465914023,751,training_set\images\image_00751.jpg,6024,119.0,1.737403126091298,PASS
3.6586977326096393,True,0.4214867862654321,"(np.float64(151.0), np.float64(152.0), np.float64(156.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.198076923076923))",False,8755,0,19.183545848309986,752,training_set\images\image_00752.jpg,6024,119.0,2.2251938776930014,PASS
3.089084365335616,True,0.4214867862654321,"(np.float64(151.0), np.float64(153.0), np.float64(157.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2810457516339868), np.float64(1.1904458598726115))",False,8755,0,11.65214773761306,753,training_set\images\image_00753.jpg,6024,119.0,2.1691575733075004,PASS
4.825088588167661,True,0.4214867862654321,"(np.float64(151.0), np.float64(152.0), np.float64(154.0))",12800,"(np.float64(1.36158940397351), np.float64(1.2894736842105263), np.float64(1.2136363636363636))",False,8755,0,6.3002011289771005,754,training_set\images\image_00754.jpg,6024,119.0,2.839037403686912,PASS
