part_id,label,dE_max,dE_max_cie76,dE_mean,op_agreement_gap,n_dropped_points,truck_number,date,well_number,well_size
389,FAIL,3.6869469526323697,5.296179047199969,2.4150727935021967,0.7510774097998651,1,,11/20/2024,138,6024
390,FAIL,3.7842016447638405,5.325149645784617,2.3867695670831766,1.6019616183519978,0,,11/20/2024,139,6024
391,FAIL,2.5433799555838847,3.587915481167304,1.3940352836555692,0.95658344920343,0,,11/20/2024,140,6024
392,FAIL,2.456850967924562,3.511183027129182,1.694214184922675,0.5977292080533141,0,,11/20/2024,141,6024
393,FAIL,2.082601152442849,2.890824925518669,1.3598478187417984,0.06489055149293588,0,,11/20/2024,142,6024
394,FAIL,2.493795650845126,3.510486077454227,1.5290508679369823,0.8304192906387347,0,,11/20/2024,143,6024
395,FAIL,3.822597830693587,5.532378557184973,2.815884848103405,0.3535111642901403,0,,11/20/2024,144,6024
396,FAIL,4.674068789777731,6.592268672467763,2.7771663321518028,2.8381156691538805,0,,11/20/2024,145,6024
397,FAIL,3.2361365821971866,4.613874456462815,2.716032055224137,0.18069925000841724,0,,11/20/2024,146,6024
398,FAIL,3.897846628748755,5.556935891298365,2.12065751203826,1.4580054759300585,0,,11/20/2024,147,6024
399,FAIL,3.975694761147385,5.762575921408765,2.9946880413422114,0.9315206711253281,0,,11/20/2024,149,6024
400,FAIL,5.980380167811748,8.81363609698064,2.606451168844518,4.332013751657419,0,,11/20/2024,150,6024
401,FAIL,3.337132220014964,4.724665993485669,2.101209539271836,1.4836726163748781,0,,11/20/2024,151,6024
402,FAIL,3.530858968521788,5.100666623099383,2.1838989660168746,1.5417331146196975,0,,11/20/2024,152,6024
403,FAIL,3.5256467093382255,5.114178208666561,2.2784523427700334,1.1933309358907902,0,,11/21/2024,153,6024
404,FAIL,4.238757379047548,6.1200750608142105,3.586131362708894,0.736439195814659,0,,11/21/2024,154,6024
405,FAIL,3.7749550936587286,5.36736434388425,3.10465952239303,0.007858451889130258,0,,11/21/2024,155,6024
406,FAIL,2.2761043647481496,3.326494964673769,1.610457632548452,0.5034777828120434,0,,11/21/2024,156,6024
407,FAIL,2.927859860840309,4.203375875412522,2.354606378078016,0.4005238891624927,1,,11/21/2024,157,6024
408,FAIL,3.2543067021746226,4.550512333792745,2.4191268796298733,0.02085291452630411,0,,11/21/2024,158,6024
409,FAIL,2.9872869073589414,4.228200710704256,2.388351988905614,0.12048364986725657,0,,11/21/2024,159,6024
410,FAIL,3.589153647001618,5.200067908210437,2.677166852801642,0.6324315679035459,0,,11/21/2024,160,6024
411,FAIL,3.597335263470714,5.176967017472691,3.155141583565031,0.538310920783895,0,,11/21/2024,161,6024
412,FAIL,3.213913839762725,4.626763177427609,2.6047757019451594,0.2439031459989125,0,,11/21/2024,162,6024
413,FAIL,2.4230574355883774,3.5210403292208974,1.3816394959924825,0.30491209289544585,0,,11/21/2024,163,6024
414,FAIL,4.077082214832323,5.90463853677768,3.061529093845083,0.20344695639133104,0,,11/21/2024,164,6024
415,FAIL,3.239749537542479,4.498683140653505,2.1611861388902773,0.575529508466635,0,,11/21/2024,165,6024
417,FAIL,3.290343660619476,4.776155619323989,2.895703231224989,0.017941397437453155,0,,11/25/2024,167,6024
418,FAIL,3.7167823471216073,5.2922419634782365,2.7505190759083256,1.0521411110920633,0,,11/25/2024,168,6024
419,FAIL,3.8661014118812425,5.565526704634526,2.6891185350214566,1.0019635624050571,0,,11/25/2024,169,6024
420,FAIL,3.9779748051657107,5.705805705594959,2.447686578210828,0.254607946078766,0,,11/25/2024,170,6024
421,FAIL,2.229009115690478,3.2072388825904468,1.6762061218276456,0.08661221107606165,0,,11/25/2024,171,6024
422,FAIL,4.054992707577399,5.689161845122706,3.1606111617013064,0.01604200213193785,0,,11/25/2024,172,6024
423,FAIL,3.569281685634568,5.161204437919504,2.4251396479562763,1.3129680378602693,0,,11/25/2024,173,6024
424,FAIL,4.111139757443479,5.705005477648556,2.6596125374993655,1.6894573828049841,0,,11/25/2024,174,6024
425,FAIL,3.8752885348866783,5.621275433564872,2.9526112353162666,0.3224618459946038,0,,11/25/2024,175,6024
426,FAIL,3.622882901251542,5.103068317198976,2.482953543256994,0.3994840157612294,0,104.0,11/25/2024,176,6024
427,FAIL,3.517390236219761,5.031829935520476,2.6081761621125152,0.9721373770032828,0,104.0,11/25/2024,177,6024
428,FAIL,3.5590308001116187,5.066276369287404,2.074550303316346,0.9675592838341665,0,104.0,11/25/2024,178,6024
429,FAIL,4.506238821542974,6.436896573660328,2.9349454276442106,1.1643797890807766,0,104.0,11/25/2024,179,6024
430,FAIL,3.356177970557059,4.716049724080537,2.710030547380084,0.26446032408574727,0,104.0,11/25/2024,180,6024
431,FAIL,3.924839742893357,5.55714967406854,2.338740219233402,1.5470371282494453,0,104.0,11/25/2024,181,6024
432,FAIL,3.4791367104478126,4.9663146547515495,2.2066213919961295,0.4030097230592391,0,104.0,11/25/2024,182,6024
433,FAIL,3.833368334812727,5.416584486556085,2.7045714146764723,0.4380897467295646,0,104.0,11/25/2024,183,6024
434,FAIL,4.4355878403177185,6.356276425707123,3.1986505702637653,0.7483720742860149,0,104.0,11/25/2024,184,6024
435,FAIL,3.274383974183607,4.68614780496731,2.1988721169420535,0.031921214148409316,0,104.0,11/25/2024,185,6024
436,FAIL,7.7661155101135035,11.689968188579478,3.590565863107918,4.465675836755611,0,104.0,11/25/2024,186,6024
437,FAIL,4.375242534359335,6.158848816946231,3.375636037724714,0.5974304311891743,0,104.0,11/25/2024,187,6024
438,FAIL,2.870823556581892,4.066959091262166,1.3696112483413854,1.2371903544705745,0,104.0,11/25/2024,188,6024
439,FAIL,3.434510902005774,4.936401143545765,2.624193329302071,0.4774801861046418,0,104.0,11/25/2024,189,6024
440,FAIL,3.9413334752334617,5.684494810447099,2.9598372434708407,0.7821479472691268,0,104.0,11/25/2024,190,6024
441,FAIL,3.251464187808773,4.685202103431621,2.272203192578218,0.8276152518505633,0,104.0,11/25/2024,191,6024
442,FAIL,3.681523854704477,5.304689552650561,2.6217544365052103,0.5643682417316573,0,104.0,11/25/2024,192,6024
443,FAIL,3.8273732683382793,5.509302927775875,2.7636517405339824,0.25157767494182925,0,104.0,11/25/2024,193,6024
444,FAIL,3.3220874864510614,4.790531024844743,2.082991895508886,1.0359285382297903,0,104.0,11/25/2024,194,6024
445,FAIL,3.627155782606389,5.150143808671755,2.8440076003966333,0.17838546462347038,0,104.0,11/25/2024,195,6024
446,FAIL,3.3661571945510036,4.862615037199642,2.6734816194484523,0.25431743488257696,0,104.0,11/25/2024,196,6024
447,FAIL,2.503362450278063,3.5531157101901383,2.0736317721501405,0.10577860486798096,0,104.0,11/26/2024,197,6024
448,FAIL,3.8118131226004572,5.395855469710057,3.224608698171874,0.21157117470069542,0,104.0,11/26/2024,198,6024
449,FAIL,3.2817494780547465,4.74777118762056,2.1504409260869086,0.7866429942053283,0,104.0,11/26/2024,199,6024
450,FAIL,3.5146432086224837,5.061075108116865,2.4009540426989067,1.2268952146975804,0,104.0,11/26/2024,200,6024
451,FAIL,3.8156783105473315,5.422311545826188,2.5106414038742737,0.009385418046726102,0,104.0,11/26/2024,201,6024
452,FAIL,3.5664115941639687,5.154921192414102,2.792947362285618,0.5133692487583676,0,104.0,11/26/2024,202,6024
453,FAIL,3.7030404349252164,5.240206937707715,2.72356574834725,0.5720561054128694,0,104.0,11/26/2024,203,6024
454,FAIL,3.9924456175048153,5.702441363135607,2.7964663684839093,0.9458079755955566,0,104.0,11/26/2024,204,6024
455,FAIL,3.318520960895337,4.635610127049075,3.0501972682479663,0.10294994239129229,0,104.0,11/26/2024,205,6024
456,FAIL,3.660308623473982,5.237413483772308,2.418717132464783,0.26011439683454185,0,104.0,11/26/2024,206,6024
457,FAIL,3.6036449990259327,5.191744047042382,2.7779070200836014,0.02632625841549041,0,104.0,11/26/2024,207,6024
463,PASS,1.906942823946146,2.603519252857562,1.1576156126648314,0.7118496005516219,0,114.0,12/5/2024,1,6024
464,PASS,2.7751518544313547,3.9343145845242335,2.006617159991351,0.24000180011770889,0,114.0,12/5/2024,2,6024
465,PASS,1.3892259957552455,1.9648552745685979,0.8913658355459845,0.2617390781372171,0,114.0,12/5/2024,3,6024
466,PASS,2.5449426303750537,3.5238792544580724,1.7326854346767702,1.1630677986289009,0,114.0,12/5/2024,4,6024
468,PASS,2.4124739643956814,3.375879515030123,1.7326421370731022,0.2841702932563477,0,114.0,12/5/2024,5,6024
469,PASS,2.6599143336642603,3.7479611123916396,2.0803665279913712,0.17206605652880258,0,114.0,12/5/2024,6,6024
470,PASS,1.2129182368575961,1.5735965969714083,0.8350780122065488,0.3260110922953685,0,114.0,12/5/2024,7,6024
471,PASS,1.2456301049271965,1.7497606979241531,0.8412027746757783,0.32200694872357993,0,114.0,12/5/2024,8,6024
472,PASS,1.4241779077414465,1.9488939170719346,1.037898250553342,0.5348013684872985,0,114.0,12/5/2024,9,6024
473,PASS,2.075863709912293,2.847414397308546,1.6781651244585358,0.4296374764789852,0,114.0,12/5/2024,10,6024
474,PASS,2.8474799449123314,3.909079974879005,1.3883087857837815,1.3574537732179233,0,114.0,12/5/2024,11,6024
475,PASS,1.5441269055627482,2.1039456979684585,0.76792689012911,0.7722336376535546,0,114.0,12/5/2024,12,6024
476,PASS,2.2040182347605115,3.125780902430617,1.68379723889356,0.18184018698264248,0,114.0,12/5/2024,13,6024
477,PASS,2.240226623341494,3.0042750789499997,1.5498154805687854,0.4428301342116847,0,114.0,12/5/2024,14,6024
478,PASS,1.7943263222243528,2.4923996970791067,0.7702675021106297,1.4697721832000794,0,114.0,12/5/2024,15,6038
479,PASS,1.558635742498376,2.2325503913685862,0.8750898534038557,0.776229799548879,0,114.0,12/5/2024,16,6038
480,PASS,1.8067167485213962,2.573035658517004,1.50133126827466,0.33774713373706344,0,114.0,12/5/2024,17,6038
481,PASS,2.9566540347539587,3.931950056905609,2.113703675075919,1.1044612997190515,0,114.0,12/5/2024,18,6038
482,PASS,2.521812880691865,3.472173310766619,1.8906399743838216,0.25646829422442075,0,114.0,12/5/2024,19,6038
483,PASS,1.8515370306911059,2.558843733016936,1.4192490296884281,0.1335784677565477,0,114.0,12/5/2024,20,6038
484,PASS,1.7068256328743443,2.3644780079332444,1.200947235805958,0.24850079256863356,0,114.0,12/5/2024,21,6038
485,PASS,2.4954472857315193,3.516427519514651,1.8972027307193373,0.3499137821672531,0,114.0,12/5/2024,22,6038
486,PASS,1.8211718693754955,2.48419378269892,1.2859123600117675,0.3322171521694621,0,114.0,12/5/2024,23,6038
487,PASS,2.5558685529827065,3.541054751059345,1.7111448045427868,0.7253404247635171,0,114.0,12/5/2024,24,6038
488,PASS,1.6244244680423368,2.2198845690711138,1.0740475088624066,0.653531584736115,0,114.0,12/5/2024,25,6038
489,PASS,2.216042901314986,3.112019039144844,1.5781865703896507,0.35021522219176804,0,114.0,12/5/2024,26,6038
491,PASS,5.111722841998753,6.7479788640747875,1.7338505679543348,3.7603015073655266,0,114.0,12/6/2024,27,6038
492,PASS,1.4400419432511733,1.9810808287396957,0.8756257153726038,0.32551773894654334,0,114.0,12/6/2024,27,6038
493,PASS,2.273971589055677,3.0644340831546573,1.5517426193910218,0.045796551004200214,0,114.0,12/6/2024,28,6038
494,PASS,1.5246369348168163,1.7994721448246995,1.1417329253387627,0.5187182862036936,0,114.0,12/6/2024,29,6038
495,PASS,2.6071727023373756,3.5772492924033163,1.7543717365856109,0.1335209504547583,0,114.0,12/6/2024,30,6038
496,PASS,1.5211045180030154,2.028282832841612,0.9792538037600789,0.4664202979049401,0,114.0,12/6/2024,31,6038
497,PASS,1.511328791886232,2.059990898038131,0.9203294788663724,0.768814744986541,0,114.0,12/6/2024,32,6038
498,PASS,1.2485871414393812,1.5971576315442255,1.0366557426271346,0.14154301508092937,0,114.0,12/6/2024,33,6038
499,PASS,2.042627022096004,2.6507887976977687,0.8775110149281439,1.1787214125682315,0,114.0,12/6/2024,34,6038
500,PASS,1.7802794730453184,2.3172667088619603,1.0475787393761626,0.18913195610642397,0,114.0,12/6/2024,35,6038
501,PASS,1.715841208258888,2.3245792630065463,1.0070064519505608,0.5449335430714823,0,114.0,12/6/2024,36,6038
502,PASS,1.1362377101741854,1.4252390150427412,0.7745762142995888,0.10331000586718986,0,114.0,12/6/2024,37,6038
503,PASS,1.6835786438352192,2.337073490500451,0.8943948539923651,0.6828395520734911,0,114.0,12/6/2024,39,6038
504,PASS,2.219872570934547,3.0632121620939,1.599126673676677,0.4646741453072174,0,114.0,12/6/2024,40,6038
505,PASS,1.9022167462718749,2.624874997023665,1.0972906360806742,0.5729913198797649,0,114.0,12/6/2024,41,6038
506,PASS,1.4201219789542034,1.8799152241524129,0.8932003816479633,0.3164396842509951,0,114.0,12/6/2024,42,6038
507,PASS,1.6782812022144806,2.291998309336189,1.1864714582242346,0.23342310171987624,0,114.0,12/6/2024,43,6038
508,PASS,2.019282803903156,2.7509646035527293,0.681634223997231,1.3961211912191644,0,114.0,12/6/2024,44,6038
509,PASS,1.4296214798891784,1.9527960723024718,1.0168397448969433,0.03411303984850256,0,114.0,12/6/2024,45,6038
510,PASS,2.004616433335752,2.7279181622621973,1.2266953572580617,0.5507304539170972,0,114.0,12/6/2024,46,6038
511,PASS,2.0714063479838045,2.761687663368193,1.4268947762149071,0.2823703389355625,0,114.0,12/6/2024,47,6038
522,PASS,2.143374574900706,2.7884079238877537,1.5629365980858658,0.4991560018295049,0,115.0,1/16/2025,1,6024
523,PASS,3.4351783703823573,4.495479674072611,1.8557425309474247,1.1653774684657234,0,115.0,1/16/2025,2,6024
524,PASS,3.260567761295088,4.351632595934545,1.9776694829886485,0.8329263013148593,0,115.0,1/16/2025,3,6024
525,PASS,2.0351657419685876,2.527880782394613,1.2575889854532027,0.9892407643366994,0,115.0,1/16/2025,4,6024
526,PASS,2.487559140801542,3.297314247990335,1.5295385905624705,0.3758523255074251,0,115.0,1/16/2025,5,6024
527,PASS,1.912146174256188,2.4975212711806907,1.425170065348348,0.13334657472169464,0,115.0,1/16/2025,6,6024
528,PASS,1.9679795023805033,2.628190917722688,1.227414083691298,0.08851415504150006,0,115.0,1/16/2025,7,6024
529,PASS,2.469685320742377,3.3510641966396255,1.357506421178609,0.037434698758902485,0,115.0,1/16/2025,8,6024
530,PASS,2.3868531294601385,3.0810712422792133,1.7181219474090972,0.00047415708973730375,1,115.0,1/16/2025,9,6024
531,PASS,3.273580769313747,3.7834392422767946,1.876044718011275,1.1338730772669958,0,115.0,1/16/2025,10,6024
532,PASS,2.1693137595542153,2.9343280747046583,0.7701901719789802,0.7967870459417516,0,115.0,1/16/2025,11,6024
533,PASS,1.9741300283030756,2.661073561553678,1.226895944116915,0.8413142271537462,0,115.0,1/16/2025,12,6024
534,PASS,1.5581449170807538,1.929904466547514,1.0920405468397079,0.13546212222847198,0,115.0,1/16/2025,13,6024
535,PASS,1.9757065247965797,2.7179921357502144,1.0626825101323434,0.7461676340592707,0,115.0,1/16/2025,14,6024
536,PASS,1.5138593677362198,2.054612189684465,0.9053416747755447,0.5562356592348339,0,115.0,1/16/2025,15,6024
537,PASS,1.6844477727383758,2.301913606111247,1.0068698751295095,0.6945965826796688,0,115.0,1/16/2025,16,6024
538,PASS,2.401698782800288,3.337167586442131,1.7059918014171336,0.0009683114284215755,0,115.0,1/16/2025,17,6024
539,PASS,1.6813477766003797,2.267593713609204,0.8345683580714511,0.525361965601725,0,115.0,1/16/2025,18,6024
540,PASS,2.3375680424392633,3.18650768867737,1.5751400344211592,0.5791532189517754,0,115.0,1/16/2025,19,6024
541,PASS,2.1924167600188516,2.966839648514909,0.9822372148489951,1.0570557479924523,0,115.0,1/16/2025,20,6024
542,PASS,1.817198208241182,2.4502678425021145,0.739535108652183,0.6958972582667242,0,115.0,1/16/2025,21,6024
543,PASS,1.2933621189314248,1.765624889380529,0.806047626261792,0.7145683240380205,0,115.0,1/16/2025,22,6024
544,PASS,2.2205133596850697,2.9776731687678417,1.393435467918479,0.8504707366534376,0,115.0,1/16/2025,23,6024
545,PASS,1.3945596703950955,1.902626474114134,0.7118561650108676,0.10344479062209144,0,115.0,1/16/2025,24,6024
556,PASS,1.4939483469954826,2.057203806140757,0.7949198078971117,0.9039114883737713,0,115.0,1/16/2025,25,6024
557,PASS,2.6577276357654074,3.341743556887632,1.9846626967045395,0.719889317314095,0,115.0,1/17/2025,26,6024
559,PASS,1.86676869322364,2.5360907416730907,1.0941218071586103,0.30894693780199156,0,115.0,1/17/2025,27,6024
561,FAIL,2.55763385581295,3.3257452172407906,1.9460736853383487,0.12488573060025221,0,115.0,1/17/2025,28,6038
562,FAIL,3.4233665514112044,4.042550247059402,2.4512274137588563,0.6538512731035317,0,115.0,1/17/2025,29,6038
564,FAIL,2.8654728624079246,3.5205610348352145,2.2476653970834364,0.14635660929050687,0,115.0,1/17/2025,31,6038
565,FAIL,1.7577084610218312,2.156714804975376,0.8550512977238371,0.3523218673244244,0,115.0,1/17/2025,32,6038
566,FAIL,2.158063350560138,2.7317176373117356,1.3822990134459818,1.0618539835033276,0,115.0,1/17/2025,33,6038
567,FAIL,2.0719869542918095,2.7542762207157034,1.3954743046464098,0.0044761846152687745,0,115.0,1/17/2025,34,6038
570,PASS,2.3979613955417514,2.7051397838189364,1.913133376554799,0.10247700530229942,0,116.0,2/4/2025,1,7024
571,PASS,1.7661339913215148,2.426845946903092,1.2748553852469138,0.444824471113644,0,116.0,2/4/2025,2,7024
572,PASS,2.6113107660537964,3.583725366151817,1.740474585889326,0.21567988941164273,0,116.0,2/4/2025,3,7024
573,PASS,2.0200099703936645,2.791273230982597,1.4992698546610654,0.1209497724093882,0,116.0,2/4/2025,4,7024
574,PASS,1.8766079830112752,2.5826573040184795,1.1557586406880496,0.2186159752272958,0,116.0,2/4/2025,5,7024
575,PASS,2.3302734174607296,3.2685489899954034,1.474242451478202,0.6859699444024328,0,116.0,2/4/2025,6,7024
576,PASS,4.086361523027236,4.295207358207518,3.1424280893069323,0.2608889350952599,0,116.0,2/4/2025,7,7024
577,PASS,3.5632007757905346,4.099001402780924,2.8971055201402316,0.4063377676553368,0,116.0,2/4/2025,8,7024
578,PASS,2.395338790388951,2.8063031732156074,1.6616927492947962,0.3999450283187569,0,116.0,2/4/2025,9,7024
579,PASS,1.5113086677007275,1.7474463511078069,1.174635157453108,0.3357387269017109,0,116.0,2/4/2025,10,7024
581,PASS,1.854145622805835,2.1886496978730903,1.2618154153969263,0.12571400802542554,0,116.0,2/4/2025,11,7024
582,FAIL,2.3639657857744614,2.6031615393594065,1.4711897607909188,0.7426196692677891,0,116.0,2/4/2025,12,7024
583,PASS,3.5454517963652306,4.765701679710972,1.8734025807840042,1.612498824261027,0,116.0,2/4/2025,13,7024
584,PASS,1.8726786830051827,2.554170880910068,1.5493415802314559,0.4572637541030682,1,116.0,2/4/2025,14,7024
585,PASS,2.3331402378875605,3.2222478566987998,1.5273034857891237,0.4390090460837084,0,116.0,2/4/2025,1,7038
586,PASS,1.916132978200164,2.6476509504758226,1.3270902923552244,0.1042939230412121,1,116.0,2/4/2025,2,7038
587,PASS,2.0731647219584595,2.869778954902271,1.3821630724797795,0.2860320469155997,0,116.0,2/4/2025,3,7038
588,PASS,2.5247867007767537,3.504905490879894,1.801062296454351,0.19472067024676587,0,116.0,2/4/2025,4,7038
589,PASS,2.6953751840477955,3.6696942992570967,2.2980080794748123,0.4213867801592217,0,116.0,2/4/2025,5,7038
590,PASS,2.3338469753248487,3.2449836286181726,1.2888650712024792,0.420124123876882,0,116.0,2/4/2025,6,7038
591,PASS,2.4892688673003653,3.4518708695430678,1.3644236102569616,0.6707941320377793,0,116.0,2/4/2025,7,7038
592,PASS,2.515975194881873,3.4646013479186886,2.0533252117269933,0.4364215172322581,0,116.0,2/4/2025,8,7038
593,PASS,3.5970976256428036,4.277063098669459,2.2464022626138145,0.8584485493344514,0,116.0,2/4/2025,9,7038
594,PASS,5.8307917719013895,6.951448590042225,2.9265114520701516,2.95059681737703,0,116.0,2/4/2025,10,7038
595,PASS,2.706309865006746,3.7625282390966834,1.7711707444737719,0.6264807896789573,1,116.0,2/4/2025,11,7038
596,PASS,2.167625358267308,2.9798332587579406,1.5689137242772384,0.3237777868029672,0,116.0,2/4/2025,12,7038
597,PASS,2.3276469416484034,3.2313329293033206,1.1790563279516624,0.9631933821972978,0,116.0,2/4/2025,13,7038
598,PASS,6.214120077952863,5.12655037525235,1.9734547248696728,4.4124994765895895,0,116.0,2/4/2025,14,7038
599,PASS,2.4654293192521237,3.4109437843506076,1.2538397596620605,1.0683400422640472,0,116.0,2/4/2025,15,7038
600,PASS,2.276484586229905,3.139082270345902,1.541111208209853,0.35497823807095563,0,116.0,2/4/2025,16,7038
601,PASS,2.432978950959365,3.3938363248689574,1.734332075063455,0.0990203243889809,0,116.0,2/4/2025,17,7038
602,PASS,3.1040315402476,4.322403122106952,2.0461975353808253,0.280231410166345,0,116.0,2/4/2025,18,7038
603,PASS,4.570284821090366,6.274104019698747,3.3893344918895756,0.18946620404121717,0,116.0,2/4/2025,19,7038
604,PASS,2.913225533316782,4.038849619631801,1.9843396463392011,0.507920136189072,0,116.0,2/4/2025,20,7038
605,PASS,3.0428183224446888,3.9844400484886284,1.9126323393249465,0.3907442072816112,0,116.0,2/4/2025,21,7038
606,PASS,3.532705532374942,4.632810297217002,2.360078179993208,0.21747550474211863,0,116.0,2/4/2025,22,7038
607,PASS,3.635822142357775,4.635519118717987,1.808723106379581,0.8378913809289874,0,116.0,2/4/2025,23,7038
608,PASS,3.628221691067847,4.612278449963749,2.2355892152099544,0.8431574113687259,0,116.0,2/4/2025,24,7038
609,PASS,3.870923779617568,4.520944315074007,3.032429703990722,0.5765716988853611,0,116.0,2/4/2025,25,7038
610,PASS,2.542067531776417,3.129434853132434,1.6388266058295775,0.7283960027569978,0,116.0,2/4/2025,26,7038
611,PASS,3.4174947782423977,4.244449316460264,2.127353756056944,0.16184961647508223,0,116.0,2/4/2025,27,7038
612,PASS,1.9607914982123047,2.68070070130927,1.359326634897652,0.5692897535782955,0,117.0,2/18/2025,1,6024
613,PASS,2.4553801073271084,3.3264977829543354,1.7735599854657753,0.48006312302242504,0,117.0,2/18/2025,2,6024
614,PASS,1.5907735878900486,2.178819921425352,1.0514782032265313,0.23828033506640067,0,117.0,2/18/2025,3,6024
615,PASS,2.314594263194621,3.179317929996932,1.8597562966289387,0.2188801543692489,1,117.0,2/18/2025,4,6024
616,PASS,2.1760408094465475,3.0190261260876863,1.6549742662492235,0.4475661814808629,0,117.0,2/18/2025,5,6024
617,PASS,2.163616020892462,2.941917954328437,1.1958974530647193,0.5720117202436699,0,117.0,2/18/2025,6,6024
618,PASS,1.8963887475844032,2.6387319397771454,1.284058750044955,0.3152172050637032,0,117.0,2/18/2025,7,6024
619,PASS,2.7416335382506243,3.5771261160322583,2.1431737501030486,0.3845709586974513,0,117.0,2/18/2025,8,6024
620,PASS,2.3492322354637305,3.07982345273231,1.8543039283529312,0.3130571396731723,0,117.0,2/18/2025,9,6024
622,PASS,2.6996690316623178,3.6618796402940266,2.061780342182356,0.03347412850567144,0,117.0,2/18/2025,10,6024
623,PASS,2.3958642506098498,3.286786994923764,1.258242267396412,0.023004475115000034,0,117.0,2/18/2025,11,6024
624,PASS,4.560004109890749,4.864302365190718,2.5036726589565803,0.8529933265972702,0,117.0,2/18/2025,1,6038
625,PASS,1.6142409133519653,2.213687534409494,1.0475392563118693,0.11585367083714249,0,117.0,2/18/2025,2,6038
626,PASS,2.3964038738633353,3.3164947610391295,1.2277985148818487,0.9730053831477667,0,117.0,2/18/2025,3,6038
627,PASS,4.6162087141702735,5.197794604445237,2.4232652816452798,2.337177291221661,0,117.0,2/18/2025,4,6038
628,PASS,2.953475478819656,3.838857251839407,1.162869185351411,1.502950043171882,0,117.0,2/18/2025,5,6038
629,PASS,5.5207988526218505,5.813666012078782,3.27337724077867,0.4866925480006632,0,117.0,2/18/2025,6,6038
631,PASS,3.4130314149488954,3.9996263714390974,2.4281461444354027,1.0424443282242288,1,117.0,2/18/2025,7,6038
632,PASS,3.2065034034099136,3.721723391118693,2.352464020893747,0.8999932457506077,0,117.0,2/18/2025,8,6038
633,PASS,2.896171353294322,3.9321654339562047,1.9005249138053413,0.6625267388050902,0,117.0,2/18/2025,9,6038
634,PASS,2.3377666625848454,3.2248885639662004,1.374214039854203,0.9814422636051665,0,117.0,2/18/2025,10,6038
635,PASS,2.558937314036502,3.5325530781574908,0.8930507104852987,2.1919743095061808,0,117.0,2/18/2025,11,6038
636,PASS,1.777492929598644,2.466681728557621,1.5944414597345036,0.03364192100014862,0,117.0,2/18/2025,12,6038
637,PASS,2.0048721912592185,2.7328259183489894,1.4348903918379392,0.32869337769712703,0,117.0,2/18/2025,13,6038
638,PASS,1.9543243747678738,2.705653802687994,1.214010183229904,0.3176288950803212,0,117.0,2/18/2025,14,6038
639,PASS,2.7750001876454173,3.865660519238599,1.6372577754729296,0.8764040322173317,0,117.0,2/18/2025,15,6038
640,PASS,2.2644490413342178,3.0269869507482157,1.63290891697283,0.08821082465790919,0,117.0,2/18/2025,16,6038
641,PASS,2.5409617420875645,3.4996178362786967,1.4286164768335325,1.1259088087688172,0,117.0,2/18/2025,17,6038
643,FAIL,1.2032962936676832,1.6788444686748065,0.6395358918955748,0.13492495987124764,0,117.0,2/19/2025,18,6038
644,FAIL,1.6306206229526208,2.2382442896163024,1.1634196553587774,0.1742817170406865,0,117.0,2/19/2025,19,6038
645,FAIL,5.6431448314935855,6.279064420755692,2.589301401481998,3.167564789586947,0,117.0,2/19/2025,20,6038
646,FAIL,4.8088033606060065,5.323320157570838,2.425263260571645,2.4452995553719683,0,117.0,2/19/2025,21,6038
647,FAIL,1.5654329647868672,2.1863439802556135,0.9734790287509117,0.13369445292579085,0,117.0,2/19/2025,22,6038
648,FAIL,1.5237552007533803,2.121545721873559,1.1923628370489923,0.0026857968131568377,0,117.0,2/19/2025,23,6038
649,FAIL,2.6903281222278155,3.5352634272427306,1.6840137254990764,0.25135166225685746,0,117.0,2/19/2025,24,6038
650,FAIL,2.707745514647116,3.784096839258866,1.2875138748643196,0.5857486340636155,1,117.0,2/19/2025,25,6038
651,PASS,2.6214569328652737,3.3036958470779387,1.9922404181979931,0.4424388978019578,0,118.0,3/10/2025,1,6024
652,PASS,3.1061651441756846,3.845095902575118,2.147110118894141,0.7064867560500323,0,118.0,3/10/2025,2,6024
653,PASS,3.6105340307847795,4.615022345558029,2.9749111209261128,0.47584760897069556,0,118.0,3/10/2025,3,7024
656,PASS,1.9478706455427135,2.664048845272916,1.295645984564493,0.4265746706608615,0,118.0,3/10/2025,4,7024
657,PASS,2.200404578050987,2.9490263223647166,1.2276176256680331,0.06134176272702474,0,118.0,3/11/2025,5,7024
658,PASS,2.224818509299501,3.131914350680754,1.6866243572628068,0.03313592747337868,0,118.0,3/11/2025,6,7024
659,PASS,2.5969580678855246,3.6736570675554345,1.5258256508717107,0.52872229087385,0,118.0,3/11/2025,7,7024
660,PASS,3.236551348687563,4.509957039706707,1.9800950830926685,1.273564303717636,0,118.0,3/11/2025,8,7024
661,PASS,2.880518491494643,3.9804634012749,2.1897927891707307,0.3515075583553111,2,118.0,3/11/2025,9,7024
662,PASS,2.783408378415168,3.771949926762022,1.8589971838819146,0.6064418867730343,0,118.0,3/11/2025,10,7024
663,PASS,2.5145483411445375,3.2111621727966244,1.5753931985347653,0.1584126445873424,0,115.0,1/17/2025,30,7024
664,PASS,3.0312469623940625,4.053914003774632,2.3436701384394825,0.6405518063421294,0,118.0,3/11/2025,12,7024
665,PASS,1.8329384246985359,2.5367535848008553,1.3710526544955195,0.15986938493535008,0,118.0,3/11/2025,13,7024
